1608	2441999.2
1609	2442026.51
1610	2442053.84
1611	2442081.18
1612	2442108.52
1613	2442135.83
1614	2442163.1
1615	2442190.33
1616	2442217.53
1617	2442244.73
1618	2442271.95
1619	2442299.2
1620	2442326.47
1621	2442353.77
1622	2442381.07
1623	2442408.4
1624	2442435.73
1625	2442463.08
1626	2442490.4
1627	2442517.69
1628	2442544.93
1629	2442572.14
1630	2442599.34
1631	2442626.55
1632	2442653.78
1633	2442681.05
1634	2442708.33
1635	2442735.64
1636	2442762.96
1637	2442790.29
1638	2442817.63
1639	2442844.96
1640	2442872.27
1641	2442899.53
1642	2442926.75
1643	2442953.95
1644	2442981.15
1645	2443008.37
1646	2443035.63
1647	2443062.91
1648	2443090.2
1649	2443117.52
1650	2443144.84
1651	2443172.18
1652	2443199.52
1653	2443226.84
1654	2443254.12
1655	2443281.35
1656	2443308.56
1657	2443335.76
1658	2443362.97
1659	2443390.21
1660	2443417.48
1661	2443444.77
1662	2443472.08
1663	2443499.4
1664	2443526.73
1665	2443554.07
1666	2443581.4
1667	2443608.7
1668	2443635.95
1669	2443663.17
1670	2443690.36
1671	2443717.57
1672	2443744.8
1673	2443772.06
1674	2443799.34
1675	2443826.64
1676	2443853.96
1677	2443881.28
1678	2443908.63
1679	2443935.96
1680	2443963.27
1681	2443990.54
1682	2444017.77
1683	2444044.97
1684	2444072.17
1685	2444099.39
1686	2444126.64
1687	2444153.91
1688	2444181.21
1689	2444208.52
1690	2444235.84
1691	2444263.18
1692	2444290.52
1693	2444317.84
1694	2444345.13
1695	2444372.37
1696	2444399.58
1697	2444426.78
1698	2444453.99
1699	2444481.22
1700	2444508.49
1701	2444535.78
1702	2444563.08
1703	2444590.4
1704	2444617.73
1705	2444645.07
1706	2444672.41
1707	2444699.71
1708	2444726.97
1709	2444754.19
1710	2444781.39
1711	2444808.59
1712	2444835.81
1713	2444863.07
1714	2444890.35
1715	2444917.65
1716	2444944.96
1717	2444972.28
1718	2444999.62
1719	2445026.96
1720	2445054.28
1721	2445081.56
1722	2445108.79
1723	2445135.99
1724	2445163.19
1725	2445190.41
1726	2445217.65
1727	2445244.92
1728	2445272.21
1729	2445299.52
1730	2445326.84
1731	2445354.18
1732	2445381.52
1733	2445408.85
1734	2445436.14
1735	2445463.39
1736	2445490.6
1737	2445517.8
1738	2445545.01
1739	2445572.24
1740	2445599.5
1741	2445626.78
1742	2445654.08
1743	2445681.4
1744	2445708.73
1745	2445736.07
1746	2445763.41
1747	2445790.72
1748	2445817.98
1749	2445845.21
1750	2445872.41
1751	2445899.61
1752	2445926.83
1753	2445954.08
1754	2445981.35
1755	2446008.65
1756	2446035.96
1757	2446063.28
1758	2446090.62
1759	2446117.96
1760	2446145.28
1761	2446172.57
1762	2446199.81
1763	2446227.02
1764	2446254.22
1765	2446281.43
1766	2446308.66
1767	2446335.93
1768	2446363.22
1769	2446390.52
1770	2446417.84
1771	2446445.17
1772	2446472.51
1773	2446499.85
1774	2446527.15
1775	2446554.41
1776	2446581.62
1777	2446608.82
1778	2446636.03
1779	2446663.25
1780	2446690.51
1781	2446717.79
1782	2446745.09
1783	2446772.4
1784	2446799.73
1785	2446827.07
1786	2446854.41
1787	2446881.72
1788	2446909
1789	2446936.23
1790	2446963.43
1791	2446990.63
1792	2447017.85
1793	2447045.09
1794	2447072.36
1795	2447099.65
1796	2447126.96
1797	2447154.28
1798	2447181.62
1799	2447208.96
1800	2447236.29
1801	2447263.58
1802	2447290.83
1803	2447318.04
1804	2447345.24
1805	2447372.44
1806	2447399.68
1807	2447426.94
1808	2447454.22
1809	2447481.53
1810	2447508.84
1811	2447536.17
1812	2447563.51
1813	2447590.85
1814	2447618.16
1815	2447645.42
1816	2447672.65
1817	2447699.85
1818	2447727.05
1819	2447754.27
1820	2447781.52
1821	2447808.8
1822	2447836.09
1823	2447863.4
1824	2447890.73
1825	2447918.06
1826	2447945.4
1827	2447972.73
1828	2448000.01
1829	2448027.25
1830	2448054.45
1831	2448081.65
1832	2448108.86
1833	2448136.1
1834	2448163.37
1835	2448190.66
1836	2448217.96
1837	2448245.28
1838	2448272.62
1839	2448299.96
1840	2448327.29
1841	2448354.59
1842	2448381.84
1843	2448409.06
1844	2448436.26
1845	2448463.46
1846	2448490.69
1847	2448517.95
1848	2448545.23
1849	2448572.53
1850	2448599.84
1851	2448627.17
1852	2448654.51
1853	2448681.85
1854	2448709.16
1855	2448736.44
1856	2448763.67
1857	2448790.87
1858	2448818.07
1859	2448845.28
1860	2448872.53
1861	2448899.8
1862	2448927.1
1863	2448954.4
1864	2448981.73
1865	2449009.06
1866	2449036.4
1867	2449063.73
1868	2449091.02
1869	2449118.27
1870	2449145.48
1871	2449172.67
1872	2449199.88
1873	2449227.12
1874	2449254.38
1875	2449281.66
1876	2449308.97
1877	2449336.28
1878	2449363.61
1879	2449390.96
1880	2449418.29
1881	2449445.6
1882	2449472.86
1883	2449500.08
1884	2449527.28
1885	2449554.48
1886	2449581.71
1887	2449608.96
1888	2449636.24
1889	2449663.53
1890	2449690.84
1891	2449718.17
1892	2449745.51
1893	2449772.85
1894	2449800.17
1895	2449827.45
1896	2449854.69
1897	2449881.89
1898	2449909.09
1899	2449936.3
1900	2449963.54
1901	2449990.81
1902	2450018.1
1903	2450045.41
1904	2450072.73
1905	2450100.06
1906	2450127.4
1907	2450154.73
1908	2450182.03
1909	2450209.28
1910	2450236.5
1911	2450263.7
1912	2450290.9
1913	2450318.13
1914	2450345.39
1915	2450372.67
1916	2450399.97
1917	2450427.28
1918	2450454.61
1919	2450481.95
1920	2450509.29
1921	2450536.6
1922	2450563.88
1923	2450591.1
1924	2450618.31
1925	2450645.51
1926	2450672.72
1927	2450699.97
1928	2450727.24
1929	2450754.54
1930	2450781.85
1931	2450809.17
1932	2450836.5
1933	2450863.85
1934	2450891.17
1935	2450918.46
1936	2450945.7
1937	2450972.92
